"","Sites","AB","SR","BI","Com.dist","Hunting"
"591","11",9,7,62.458,-1.16142935035878,1
"592","12",13,11,91.568,-0.891118632925657,1
"593","13",22,12,166.43,-0.285775515484963,1
"594","14",26,11,136.006,0.287016934702205,1
"595","15",33,16,432.728,0.752674627610676,1
"596","16",16,13,155.33,-0.91490098004188,0
"597","17",25,11,244.918,-0.557811453649108,0
"598","18",24,13,172.65,-0.304285394021343,0
"599","19",40,17,237.068,0.254564067111078,0
"600","20",53,14,340.2,0.683746376927438,0
"601","1",13,7,86.93,-1.11989236443133,0
"602","2",15,9,85.038,-0.774654473469132,0
"603","3",12,8,126.55,-0.121274545357364,0
"604","4",28,11,251.848,0.402591289386846,0
"605","5",15,10,173.268,-0.103848950764644,0
"606","6",9,4,24.588,-1.65297188284342,1
"607","7",12,7,37.864,-0.838026006137351,1
"608","8",9,7,85.968,-0.475063981855253,1
"609","9",17,11,65.978,0.260403464110951,1
"610","10",10,7,58.11,0.799097476221641,1
"611","11",5,4,14.588,-1.16142935035878,1
"612","12",7,5,36.376,-0.891118632925657,1
"613","13",9,6,81.868,-0.285775515484963,1
"614","14",13,8,47.424,0.287016934702205,1
"615","15",14,11,261.356,0.752674627610676,1
"616","16",7,6,85.88,-0.91490098004188,0
"617","17",14,7,104.068,-0.557811453649108,0
"618","18",14,9,158.268,-0.304285394021343,0
"619","19",27,12,221.588,0.254564067111078,0
"620","20",12,7,105.1,0.683746376927438,0
"621","1",8,6,63.73,-1.11989236443133,0
"622","2",22,11,149.094,-0.774654473469132,0
"623","3",24,12,296.15,-0.121274545357364,0
"624","4",45,11,558.246,0.402591289386846,0
"625","5",21,11,241.168,-0.103848950764644,0
"626","6",7,5,19.97,-1.65297188284342,1
"627","7",17,10,78.444,-0.838026006137351,1
"628","8",8,5,68.96,-0.475063981855253,1
"629","9",19,13,76.49,0.260403464110951,1
"630","10",13,9,119.01,0.799097476221641,1
"631","11",8,7,29.038,-1.16142935035878,1
"632","12",14,8,53.864,-0.891118632925657,1
"633","13",12,8,129.79,-0.285775515484963,1
"634","14",14,8,67.608,0.287016934702205,1
"635","15",21,11,453.356,0.752674627610676,1
"636","16",11,4,126.06,-0.91490098004188,0
"637","17",16,8,219.218,-0.557811453649108,0
"638","18",15,8,199.1,-0.304285394021343,0
"639","19",43,16,318.538,0.254564067111078,0
"640","20",25,12,237.28,0.683746376927438,0
"641","1",12,8,62.36,-1.11989236443133,0
"642","2",14,10,76.188,-0.774654473469132,0
"643","3",20,11,145.968,-0.121274545357364,0
"644","4",34,14,219.236,0.402591289386846,0
"645","5",21,11,171.16,-0.103848950764644,0
"646","6",11,6,38.938,-1.65297188284342,1
"647","7",15,7,49.644,-0.838026006137351,1
"648","8",11,7,107.58,-0.475063981855253,1
"649","9",26,13,110.058,0.260403464110951,1
"650","10",14,10,67.978,0.799097476221641,1
"651","11",13,7,67.776,-1.16142935035878,1
"652","12",12,7,44.826,-0.891118632925657,1
"653","13",18,8,142.036,-0.285775515484963,1
"654","14",21,9,78.022,0.287016934702205,1
"655","15",21,12,272.408,0.752674627610676,1
"656","16",11,10,94.28,-0.91490098004188,0
"657","17",14,7,94.556,-0.557811453649108,0
"658","18",15,10,109.78,-0.304285394021343,0
"659","19",29,13,157.548,0.254564067111078,0
"660","20",22,7,71.79,0.683746376927438,0
"661","1",25,11,147.236,-1.11989236443133,0
"662","2",23,9,184.538,-0.774654473469132,0
"663","3",28,14,176.33,-0.121274545357364,0
"664","4",52,16,660.318,0.402591289386846,0
"665","5",24,13,237.078,-0.103848950764644,0
"666","6",9,4,29.15,-1.65297188284342,1
"667","7",15,8,45.256,-0.838026006137351,1
"668","8",17,8,109.38,-0.475063981855253,1
"669","9",27,15,144.714,0.260403464110951,1
"670","10",27,12,242.29,0.799097476221641,1
"671","11",6,5,24.488,-1.16142935035878,1
"672","12",16,8,108.926,-0.891118632925657,1
"673","13",15,8,115.56,-0.285775515484963,1
"674","14",20,10,93.396,0.287016934702205,1
"675","15",35,15,569.298,0.752674627610676,1
"676","16",16,7,90.84,-0.91490098004188,0
"677","17",34,15,237.326,-0.557811453649108,0
"678","18",17,9,112.9,-0.304285394021343,0
"679","19",38,17,197.548,0.254564067111078,0
"680","20",35,15,331.94,0.683746376927438,0
"681","1",21,11,117.048,-1.11989236443133,0
"682","2",36,13,147.786,-0.774654473469132,0
"683","3",41,10,311.04,-0.121274545357364,0
"684","4",82,16,563.026,0.402591289386846,0
"685","5",43,11,271.44,-0.103848950764644,0
"686","6",14,8,100.27,-1.65297188284342,1
"687","7",33,13,192.924,-0.838026006137351,1
"688","8",17,6,126.36,-0.475063981855253,1
"689","9",42,15,264.214,0.260403464110951,1
"690","10",34,11,135.328,0.799097476221641,1
"691","11",7,6,23.248,-1.16142935035878,1
"692","12",24,9,78.284,-0.891118632925657,1
"693","13",24,10,184.718,-0.285775515484963,1
"694","14",34,9,174.422,0.287016934702205,1
"695","15",50,15,713.208,0.752674627610676,1
"696","16",24,8,108.71,-0.91490098004188,0
"697","17",36,11,197.136,-0.557811453649108,0
"698","18",34,11,192.37,-0.304285394021343,0
"699","19",63,17,240.538,0.254564067111078,0
"700","20",80,15,416.39,0.683746376927438,0
"701","1",7,6,46.03,-1.11989236443133,0
"702","2",16,8,99.838,-0.774654473469132,0
"703","3",17,9,220.85,-0.121274545357364,0
"704","4",37,13,404.118,0.402591289386846,0
"705","5",12,9,123.18,-0.103848950764644,0
"706","6",7,5,30.65,-1.65297188284342,1
"707","7",15,8,69.952,-0.838026006137351,1
"708","8",7,5,67.68,-0.475063981855253,1
"709","9",17,13,98.864,0.260403464110951,1
"710","10",12,10,67.93,0.799097476221641,1
"711","11",5,4,62.188,-1.16142935035878,1
"712","12",8,7,37.088,-0.891118632925657,1
"713","13",11,8,74.18,-0.285775515484963,1
"714","14",20,9,87.296,0.287016934702205,1
"715","15",22,11,375.968,0.752674627610676,1
"716","16",5,5,46.98,-0.91490098004188,0
"717","17",15,9,100.168,-0.557811453649108,0
"718","18",12,7,102.72,-0.304285394021343,0
"719","19",25,14,131.908,0.254564067111078,0
"720","20",17,10,141.47,0.683746376927438,0
"721","1",10,5,52.57,-1.11989236443133,0
"722","2",18,10,125.168,-0.774654473469132,0
"723","3",17,9,158.78,-0.121274545357364,0
"724","4",43,14,528.788,0.402591289386846,0
"725","5",24,14,264.75,-0.103848950764644,0
"726","6",7,6,22.03,-1.65297188284342,1
"727","7",13,8,45.556,-0.838026006137351,1
"728","8",9,6,88.29,-0.475063981855253,1
"729","9",22,13,81.442,0.260403464110951,1
"730","10",15,10,56.858,0.799097476221641,1
"731","11",6,6,47.968,-1.16142935035878,1
"732","12",8,7,66.568,-0.891118632925657,1
"733","13",15,8,110.34,-0.285775515484963,1
"734","14",15,7,50.936,0.287016934702205,1
"735","15",17,10,265.528,0.752674627610676,1
"736","16",12,8,114.62,-0.91490098004188,0
"737","17",25,10,206.238,-0.557811453649108,0
"738","18",10,7,122.58,-0.304285394021343,0
"739","19",32,16,262.298,0.254564067111078,0
"740","20",24,8,166.64,0.683746376927438,0
"741","1",9,7,79.848,-1.11989236443133,0
"742","2",17,9,82.576,-0.774654473469132,0
"743","3",24,10,234.394,-0.121274545357364,0
"744","4",47,12,462.25,0.402591289386846,0
"745","5",21,11,228.168,-0.103848950764644,0
"746","6",7,7,54.488,-1.65297188284342,1
"747","7",13,8,43.644,-0.838026006137351,1
"748","8",8,5,49.74,-0.475063981855253,1
"749","9",28,13,150.854,0.260403464110951,1
"750","10",15,10,126.48,0.799097476221641,1
"751","11",7,5,34.576,-1.16142935035878,1
"752","12",10,7,48.652,-0.891118632925657,1
"753","13",11,7,110.456,-0.285775515484963,1
"754","14",17,8,83.996,0.287016934702205,1
"755","15",26,12,323.298,0.752674627610676,1
"756","16",13,9,134.106,-0.91490098004188,0
"757","17",17,8,133.606,-0.557811453649108,0
"758","18",16,6,157.764,-0.304285394021343,0
"759","19",38,16,279.978,0.254564067111078,0
"760","20",31,14,164.156,0.683746376927438,0
"761","1",23,11,132.3,-1.11989236443133,0
"762","2",22,10,101.738,-0.774654473469132,0
"763","3",28,10,228.17,-0.121274545357364,0
"764","4",56,14,615.348,0.402591289386846,0
"765","5",28,13,169.78,-0.103848950764644,0
"766","6",22,6,48.614,-1.65297188284342,1
"767","7",36,11,151.484,-0.838026006137351,1
"768","8",31,7,112.58,-0.475063981855253,1
"769","9",53,13,194.334,0.260403464110951,1
"770","10",37,9,163.93,0.799097476221641,1
"771","11",15,6,51.076,-1.16142935035878,1
"772","12",21,7,74.588,-0.891118632925657,1
"773","13",27,9,127.34,-0.285775515484963,1
"774","14",50,13,245.048,0.287016934702205,1
"775","15",55,13,537.768,0.752674627610676,1
"776","16",13,10,109.28,-0.91490098004188,0
"777","17",25,11,137.168,-0.557811453649108,0
"778","18",21,9,127.3,-0.304285394021343,0
"779","19",34,14,146.288,0.254564067111078,0
"780","20",31,11,295.14,0.683746376927438,0
"781","1",12,8,55.66,-1.11989236443133,0
"782","2",25,14,146.498,-0.774654473469132,0
"783","3",20,11,184.2,-0.121274545357364,0
"784","4",39,13,427.288,0.402591289386846,0
"785","5",22,12,199.94,-0.103848950764644,0
"786","6",9,7,26.638,-1.65297188284342,1
"787","7",13,10,63.518,-0.838026006137351,1
"788","8",11,9,63.5,-0.475063981855253,1
"789","9",21,14,105.614,0.260403464110951,1
"790","10",13,7,46.95,0.799097476221641,1
"791","11",9,6,29.068,-1.16142935035878,1
"792","12",11,7,53.006,-0.891118632925657,1
"793","13",10,6,77.98,-0.285775515484963,1
"794","14",17,8,112.726,0.287016934702205,1
"795","15",27,16,326.916,0.752674627610676,1
"796","16",15,9,103.41,-0.91490098004188,0
"797","17",24,14,107.218,-0.557811453649108,0
"798","18",16,11,126.23,-0.304285394021343,0
"799","19",40,16,212.078,0.254564067111078,0
"800","20",23,11,133.46,0.683746376927438,0
"801","1",19,7,74.83,-1.11989236443133,0
"802","2",33,16,193.636,-0.774654473469132,0
"803","3",25,13,225.01,-0.121274545357364,0
"804","4",62,13,450.036,0.402591289386846,0
"805","5",26,14,210.84,-0.103848950764644,0
"806","6",5,3,12.95,-1.65297188284342,1
"807","7",13,8,55.116,-0.838026006137351,1
"808","8",9,7,67.49,-0.475063981855253,1
"809","9",35,14,184.9,0.260403464110951,1
"810","10",24,12,145.52,0.799097476221641,1
"811","11",4,4,13.388,-1.16142935035878,1
"812","12",13,8,59.784,-0.891118632925657,1
"813","13",13,7,147.21,-0.285775515484963,1
"814","14",26,14,121.494,0.287016934702205,1
"815","15",38,15,417.488,0.752674627610676,1
"816","16",15,12,75.698,-0.91490098004188,0
"817","17",25,13,192.056,-0.557811453649108,0
"818","18",22,13,187.138,-0.304285394021343,0
"819","19",51,14,247.308,0.254564067111078,0
"820","20",67,15,330.75,0.683746376927438,0
"821","1",11,8,105.23,-1.11989236443133,0
"822","2",22,9,144.118,-0.774654473469132,0
"823","3",14,8,154.73,-0.121274545357364,0
"824","4",40,12,471.346,0.402591289386846,0
"825","5",17,9,170.49,-0.103848950764644,0
"826","6",3,3,10.55,-1.65297188284342,1
"827","7",15,8,51.064,-0.838026006137351,1
"828","8",10,6,60.82,-0.475063981855253,1
"829","9",21,12,71.784,0.260403464110951,1
"830","10",18,8,59.63,0.799097476221641,1
"831","11",6,5,15.868,-1.16142935035878,1
"832","12",12,8,67.978,-0.891118632925657,1
"833","13",6,4,62.78,-0.285775515484963,1
"834","14",15,10,118.108,0.287016934702205,1
"835","15",21,10,364.848,0.752674627610676,1
"836","16",9,6,72.068,-0.91490098004188,0
"837","17",19,8,180.156,-0.557811453649108,0
"838","18",12,7,120.48,-0.304285394021343,0
"839","19",31,12,156.408,0.254564067111078,0
"840","20",18,9,138.088,0.683746376927438,0
"841","1",11,5,145.51,-1.11989236443133,0
"842","2",21,13,189.348,-0.774654473469132,0
"843","3",15,8,212.95,-0.121274545357364,0
"844","4",29,12,256.858,0.402591289386846,0
"845","5",15,9,182.32,-0.103848950764644,0
"846","6",5,5,66.05,-1.65297188284342,1
"847","7",11,9,50.164,-0.838026006137351,1
"848","8",9,6,112.82,-0.475063981855253,1
"849","9",18,13,287.356,0.260403464110951,1
"850","10",7,7,64.43,0.799097476221641,1
"851","11",4,4,37.188,-1.16142935035878,1
"852","12",10,9,68.688,-0.891118632925657,1
"853","13",10,7,87.63,-0.285775515484963,1
"854","14",14,8,80.328,0.287016934702205,1
"855","15",17,12,494.518,0.752674627610676,1
"856","16",11,7,158.13,-0.91490098004188,0
"857","17",16,9,179.568,-0.557811453649108,0
"858","18",6,4,89.7,-0.304285394021343,0
"859","19",26,12,253.338,0.254564067111078,0
"860","20",24,11,256.7,0.683746376927438,0
"861","1",12,8,119.73,-1.11989236443133,0
"862","2",17,9,112.626,-0.774654473469132,0
"863","3",16,11,144.7,-0.121274545357364,0
"864","4",34,15,376.568,0.402591289386846,0
"865","5",21,13,386.28,-0.103848950764644,0
"866","6",9,7,51.318,-1.65297188284342,1
"867","7",19,9,84.24,-0.838026006137351,1
"868","8",5,4,38.26,-0.475063981855253,1
"869","9",17,11,74.906,0.260403464110951,1
"870","10",12,8,117.61,0.799097476221641,1
"871","11",6,4,14.784,-1.16142935035878,1
"872","12",10,7,36.756,-0.891118632925657,1
"873","13",12,6,67.66,-0.285775515484963,1
"874","14",13,8,45.028,0.287016934702205,1
"875","15",16,10,310.568,0.752674627610676,1
"876","16",8,6,62.66,-0.91490098004188,0
"877","17",13,8,94.818,-0.557811453649108,0
"878","18",10,9,84.13,-0.304285394021343,0
"879","19",24,14,366.108,0.254564067111078,0
"880","20",21,13,331.59,0.683746376927438,0
"881","1",9,7,85.03,-1.11989236443133,0
"882","2",15,10,71.588,-0.774654473469132,0
"883","3",35,13,488.63,-0.121274545357364,0
"884","4",50,15,750.05,0.402591289386846,0
"885","5",25,12,423.26,-0.103848950764644,0
"886","6",7,4,101.75,-1.65297188284342,1
"887","7",15,9,105.694,-0.838026006137351,1
"888","8",12,7,137.54,-0.475063981855253,1
"889","9",27,14,224.794,0.260403464110951,1
"890","10",21,10,262.84,0.799097476221641,1
"891","11",8,6,100.038,-1.16142935035878,1
"892","12",20,11,256.632,-0.891118632925657,1
"893","13",20,9,356.36,-0.285775515484963,1
"894","14",28,11,196.64,0.287016934702205,1
"895","15",30,13,576.616,0.752674627610676,1
"896","16",14,10,178.948,-0.91490098004188,0
"897","17",17,8,161.406,-0.557811453649108,0
"898","18",12,8,131.55,-0.304285394021343,0
"899","19",47,15,568.016,0.254564067111078,0
"900","20",32,11,437.328,0.683746376927438,0
"901","1",12,7,81.99,-1.11989236443133,0
"902","2",14,9,53.206,-0.774654473469132,0
"903","3",26,13,244.568,-0.121274545357364,0
"904","4",41,13,453.296,0.402591289386846,0
"905","5",18,11,212.668,-0.103848950764644,0
"906","6",11,6,31.75,-1.65297188284342,1
"907","7",18,11,91.276,-0.838026006137351,1
"908","8",13,6,46.66,-0.475063981855253,1
"909","9",21,11,67.478,0.260403464110951,1
"910","10",15,6,53.61,0.799097476221641,1
"911","11",9,7,51.988,-1.16142935035878,1
"912","12",10,5,36.788,-0.891118632925657,1
"913","13",14,8,97.26,-0.285775515484963,1
"914","14",23,10,93.512,0.287016934702205,1
"915","15",22,11,291.508,0.752674627610676,1
"916","16",13,8,96.2,-0.91490098004188,0
"917","17",11,8,66.918,-0.557811453649108,0
"918","18",10,8,84,-0.304285394021343,0
"919","19",32,13,181.706,0.254564067111078,0
"920","20",22,9,145.57,0.683746376927438,0
"921","1",17,9,139.17,-1.11989236443133,0
"922","2",14,9,92.538,-0.774654473469132,0
"923","3",18,9,127.66,-0.121274545357364,0
"924","4",54,14,435.128,0.402591289386846,0
"925","5",22,11,229.31,-0.103848950764644,0
"926","6",4,4,15.65,-1.65297188284342,1
"927","7",14,10,51.764,-0.838026006137351,1
"928","8",11,6,56.94,-0.475063981855253,1
"929","9",23,13,115.756,0.260403464110951,1
"930","10",21,10,117.028,0.799097476221641,1
"931","11",8,5,33.438,-1.16142935035878,1
"932","12",14,10,135.226,-0.891118632925657,1
"933","13",9,6,71.26,-0.285775515484963,1
"934","14",26,10,140.356,0.287016934702205,1
"935","15",27,12,544.048,0.752674627610676,1
"936","16",11,8,65.19,-0.91490098004188,0
"937","17",17,7,70.796,-0.557811453649108,0
"938","18",13,7,89.78,-0.304285394021343,0
"939","19",33,16,284.378,0.254564067111078,0
"940","20",33,9,81.51,0.683746376927438,0
"941","1",9,8,75.418,-1.11989236443133,0
"942","2",15,10,86.858,-0.774654473469132,0
"943","3",14,10,153.638,-0.121274545357364,0
"944","4",35,15,399.878,0.402591289386846,0
"945","5",20,14,268.43,-0.103848950764644,0
"946","6",10,7,52.03,-1.65297188284342,1
"947","7",11,9,65.768,-0.838026006137351,1
"948","8",12,10,121.81,-0.475063981855253,1
"949","9",25,15,159.082,0.260403464110951,1
"950","10",7,6,54.58,0.799097476221641,1
"951","11",11,8,80.588,-1.16142935035878,1
"952","12",14,9,74.252,-0.891118632925657,1
"953","13",10,8,97.81,-0.285775515484963,1
"954","14",16,8,89.396,0.287016934702205,1
"955","15",16,10,338.268,0.752674627610676,1
"956","16",10,6,144.31,-0.91490098004188,0
"957","17",13,11,96.038,-0.557811453649108,0
"958","18",7,7,68.35,-0.304285394021343,0
"959","19",26,15,189.756,0.254564067111078,0
"960","20",16,11,150.69,0.683746376927438,0
"961","1",12,7,82.49,-1.11989236443133,0
"962","2",18,11,167.338,-0.774654473469132,0
"963","3",19,8,151.778,-0.121274545357364,0
"964","4",42,14,349.866,0.402591289386846,0
"965","5",20,10,200.32,-0.103848950764644,0
"966","6",12,7,61.63,-1.65297188284342,1
"967","7",17,8,86.732,-0.838026006137351,1
"968","8",14,9,120.06,-0.475063981855253,1
"969","9",24,12,111.938,0.260403464110951,1
"970","10",19,8,151.37,0.799097476221641,1
"971","11",10,7,47.818,-1.16142935035878,1
"972","12",15,10,116.956,-0.891118632925657,1
"973","13",11,6,118.06,-0.285775515484963,1
"974","14",24,10,173.056,0.287016934702205,1
"975","15",18,12,288.878,0.752674627610676,1
"976","16",11,7,71.328,-0.91490098004188,0
"977","17",15,8,115.058,-0.557811453649108,0
"978","18",14,7,143.06,-0.304285394021343,0
"979","19",29,12,158.576,0.254564067111078,0
"980","20",44,12,302.828,0.683746376927438,0
"981","1",14,9,182.39,-1.11989236443133,0
"982","2",22,11,185.588,-0.774654473469132,0
"983","3",18,7,192.45,-0.121274545357364,0
"984","4",47,14,565.352,0.402591289386846,0
"985","5",22,10,348.31,-0.103848950764644,0
"986","6",9,6,48.45,-1.65297188284342,1
"987","7",18,9,114.456,-0.838026006137351,1
"988","8",5,5,42.98,-0.475063981855253,1
"989","9",19,12,122.59,0.260403464110951,1
"990","10",8,6,72.29,0.799097476221641,1
"991","11",9,8,46.026,-1.16142935035878,1
"992","12",14,8,63.154,-0.891118632925657,1
"993","13",18,6,171.24,-0.285775515484963,1
"994","14",19,10,113.916,0.287016934702205,1
"995","15",28,12,572.898,0.752674627610676,1
"996","16",9,6,71.4,-0.91490098004188,0
"997","17",21,9,272.468,-0.557811453649108,0
"998","18",14,6,219.3,-0.304285394021343,0
"999","19",26,12,199.468,0.254564067111078,0
"1000","20",25,12,228.266,0.683746376927438,0
"1001","1",16,11,140.45,-1.11989236443133,0
"1002","2",15,10,81.638,-0.774654473469132,0
"1003","3",18,10,129.55,-0.121274545357364,0
"1004","4",46,17,422.486,0.402591289386846,0
"1005","5",24,15,223.518,-0.103848950764644,0
"1006","6",10,7,59.18,-1.65297188284342,1
"1007","7",11,8,43.076,-0.838026006137351,1
"1008","8",14,8,134.32,-0.475063981855253,1
"1009","9",17,13,71.664,0.260403464110951,1
"1010","10",13,9,84.28,0.799097476221641,1
"1011","11",11,7,77.438,-1.16142935035878,1
"1012","12",11,6,91.848,-0.891118632925657,1
"1013","13",10,6,87.01,-0.285775515484963,1
